distance,s_lon,s_lat,d_lon,d_lat,from_customer_code,to_customer_code
2355.64,72.5918604,22.9651065,72.6047225,22.9685863,25912.0,27108.0
6102.43,72.5918604,22.9651065,72.56451515,22.9323376,25912.0,28781.0
4159.64,72.5837174,22.9651616,72.6047225,22.9685863,27797.0,27108.0
8479.8,72.5837174,22.9651616,72.56451515,22.9323376,27797.0,28781.0
727.39,72.60810575,22.9656015,72.6047225,22.9685863,26017.0,27108.0
8842.46,72.60810575,22.9656015,72.56451515,22.9323376,26017.0,28781.0
2416.5,72.59189215,22.96565325,72.6047225,22.9685863,28423.0,27108.0
6163.3,72.59189215,22.96565325,72.56451515,22.9323376,28423.0,28781.0
4105.14,72.5843355,22.96568375,72.6047225,22.9685863,28649.0,27108.0
8425.31,72.5843355,22.96568375,72.56451515,22.9323376,28649.0,28781.0
4084.37,72.58475875,22.96577775,72.6047225,22.9685863,26380.0,27108.0
8404.53,72.58475875,22.96577775,72.56451515,22.9323376,26380.0,28781.0
3053.28,72.623063,22.9663702,72.6047225,22.9685863,26956.0,27108.0
9692.88,72.623063,22.9663702,72.56451515,22.9323376,26956.0,28781.0
3332.52,72.6047225,22.9685863,72.58316415,22.9646235,27108.0,28783.0
2355.64,72.6047225,22.9685863,72.5918604,22.9651065,27108.0,25912.0
3248.73,72.6047225,22.9685863,72.5837174,22.9651616,27108.0,27797.0
727.86,72.6047225,22.9685863,72.60810575,22.9656015,27108.0,26017.0
2416.5,72.6047225,22.9685863,72.59189215,22.96565325,27108.0,28423.0
3194.23,72.6047225,22.9685863,72.5843355,22.96568375,27108.0,28649.0
3173.46,72.6047225,22.9685863,72.58475875,22.96577775,27108.0,26380.0
3053.75,72.6047225,22.9685863,72.623063,22.9663702,27108.0,26956.0
8186.76,72.6047225,22.9685863,72.56451515,22.9323376,27108.0,28781.0
6945.65,72.56451515,22.9323376,72.58316415,22.9646235,28781.0,28783.0
6102.49,72.56451515,22.9323376,72.5918604,22.9651065,28781.0,25912.0
6861.87,72.56451515,22.9323376,72.5837174,22.9651616,28781.0,27797.0
8842.51,72.56451515,22.9323376,72.60810575,22.9656015,28781.0,26017.0
6163.35,72.56451515,22.9323376,72.59189215,22.96565325,28781.0,28423.0
6807.37,72.56451515,22.9323376,72.5843355,22.96568375,28781.0,28649.0
6786.59,72.56451515,22.9323376,72.58475875,22.96577775,28781.0,26380.0
9692.94,72.56451515,22.9323376,72.623063,22.9663702,28781.0,26956.0
8186.81,72.56451515,22.9323376,72.6047225,22.9685863,28781.0,27108.0
3975.36,72.5999936,22.9686728,72.5694675,22.9714279,25637.0,25760.0
7461.4,72.5999936,22.9686728,72.56451515,22.9323376,25637.0,28781.0
4627.4,72.6074208,22.9692259,72.5694675,22.9714279,27714.0,25760.0
9478.51,72.6074208,22.9692259,72.56451515,22.9323376,27714.0,28781.0
311.38,72.5687975,22.9696917,72.5694675,22.9714279,28577.0,25760.0
8653.09,72.5687975,22.9696917,72.56451515,22.9323376,28577.0,28781.0
6529.9,72.62472225,22.97025175,72.5694675,22.9714279,28740.0,25760.0
10456.8,72.62472225,22.97025175,72.56451515,22.9323376,28740.0,28781.0
3931.75,72.55499,22.9702625,72.5694675,22.9714279,28090.0,25760.0
6796.27,72.55499,22.9702625,72.56451515,22.9323376,28090.0,28781.0
4332.87,72.60499255,22.97050355,72.5694675,22.9714279,25323.0,25760.0
9183.98,72.60499255,22.97050355,72.56451515,22.9323376,25323.0,28781.0
2680.91,72.5918604,22.9706095,72.5694675,22.9714279,26415.0,25760.0
6716.22,72.5918604,22.9706095,72.56451515,22.9323376,26415.0,28781.0
6.45,72.56946755,22.9712062,72.5694675,22.9714279,27063.0,25760.0
8348.16,72.56946755,22.9712062,72.56451515,22.9323376,27063.0,28781.0
6605.22,72.5694675,22.9714279,72.5999936,22.9686728,25760.0,25637.0
6504.54,72.5694675,22.9714279,72.6074208,22.9692259,25760.0,27714.0
311.38,72.5694675,22.9714279,72.5687975,22.9696917,25760.0,28577.0
8508.82,72.5694675,22.9714279,72.62472225,22.97025175,25760.0,28740.0
2238.86,72.5694675,22.9714279,72.55499,22.9702625,25760.0,28090.0
6609.77,72.5694675,22.9714279,72.60499255,22.97050355,25760.0,25323.0
4686.48,72.5694675,22.9714279,72.5918604,22.9706095,25760.0,26415.0
6.45,72.5694675,22.9714279,72.56946755,22.9712062,25760.0,27063.0
8341.71,72.5694675,22.9714279,72.56451515,22.9323376,25760.0,28781.0
7461.46,72.56451515,22.9323376,72.5999936,22.9686728,28781.0,25637.0
9528.06,72.56451515,22.9323376,72.6074208,22.9692259,28781.0,27714.0
9402.56,72.56451515,22.9323376,72.5687975,22.9696917,28781.0,28577.0
10422.69,72.56451515,22.9323376,72.62472225,22.97025175,28781.0,28740.0
6796.27,72.56451515,22.9323376,72.55499,22.9702625,28781.0,28090.0
9633.29,72.56451515,22.9323376,72.60499255,22.97050355,28781.0,25323.0
6716.28,72.56451515,22.9323376,72.5918604,22.9706095,28781.0,26415.0
9097.64,72.56451515,22.9323376,72.56946755,22.9712062,28781.0,27063.0
9091.19,72.56451515,22.9323376,72.5694675,22.9714279,28781.0,25760.0
15706.58,72.4866612,22.9861112,72.56451515,22.9323376,Ashirwad Distributors - Ahmedabad,28781.0
15825.29,72.56451515,22.9323376,72.4866612,22.9861112,28781.0,Ashirwad Distributors - Ahmedabad
3701.45,72.62749795,22.9464157,72.5980818,22.9536914,25164.0,25807.0
805.56,72.596658,22.9489666,72.5980818,22.9536914,27927.0,25807.0
2580.51,72.6177396,22.9495918,72.5980818,22.9536914,28431.0,25807.0
784.33,72.6012897,22.9497371,72.5980818,22.9536914,28211.0,25807.0
2612.76,72.620879,22.9504011,72.5980818,22.9536914,28337.0,25807.0
1135.46,72.6064441,22.9507582,72.5980818,22.9536914,28180.0,25807.0
2485.34,72.6197743,22.9509777,72.5980818,22.9536914,26134.0,25807.0
3701.45,72.5980818,22.9536914,72.62749795,22.9464157,25807.0,25164.0
730.84,72.5980818,22.9536914,72.596658,22.9489666,25807.0,27927.0
2580.51,72.5980818,22.9536914,72.6177396,22.9495918,25807.0,28431.0
725.82,72.5980818,22.9536914,72.6012897,22.9497371,25807.0,28211.0
2612.76,72.5980818,22.9536914,72.620879,22.9504011,25807.0,28337.0
1135.46,72.5980818,22.9536914,72.6064441,22.9507582,25807.0,28180.0
2485.34,72.5980818,22.9536914,72.6197743,22.9509777,25807.0,26134.0
1709.32,72.5980818,22.9536914,72.5949716,22.9463966,25807.0,28764.0
1149.37,72.5949716,22.9463966,72.5980818,22.9536914,28764.0,25807.0
6699.59,72.6305265,22.9542169,72.58406155,22.95750085,28328.0,28357.0
4452.43,72.6305265,22.9542169,72.5949716,22.9463966,28328.0,28764.0
6049.85,72.6238075,22.954493,72.58406155,22.95750085,28512.0,28357.0
3685.83,72.6238075,22.954493,72.5949716,22.9463966,28512.0,28764.0
6058.99,72.6263893,22.9548016,72.58406155,22.95750085,28323.0,28357.0
4042.87,72.6263893,22.9548016,72.5949716,22.9463966,28323.0,28764.0
6138.87,72.6238417,22.9549884,72.58406155,22.95750085,28576.0,28357.0
3742.07,72.6238417,22.9549884,72.5949716,22.9463966,28576.0,28764.0
6101.11,72.6241718,22.9552096,72.58406155,22.95750085,25869.0,28357.0
3779.83,72.6241718,22.9552096,72.5949716,22.9463966,25869.0,28764.0
1243.79,72.594209,22.9563561,72.58406155,22.95750085,28425.0,28357.0
1704.85,72.594209,22.9563561,72.5949716,22.9463966,28425.0,28764.0
671.46,72.5885043,22.9566115,72.58406155,22.95750085,26566.0,28357.0
1779.15,72.5885043,22.9566115,72.5949716,22.9463966,26566.0,28764.0
2125.85,72.6047225,22.9566882,72.5949716,22.9463966,28513.0,28764.0
6501.57,72.58406155,22.95750085,72.6305265,22.9542169,28357.0,28328.0
5806.31,72.58406155,22.95750085,72.6238075,22.954493,28357.0,28512.0
5860.97,72.58406155,22.95750085,72.6263893,22.9548016,28357.0,28323.0
5712.7,72.58406155,22.95750085,72.6238417,22.9549884,28357.0,28576.0
5674.94,72.58406155,22.95750085,72.6241718,22.9552096,28357.0,25869.0
1243.79,72.58406155,22.95750085,72.594209,22.9563561,28357.0,28425.0
671.46,72.58406155,22.95750085,72.5885043,22.9566115,28357.0,26566.0
2450.61,72.58406155,22.95750085,72.5949716,22.9463966,28357.0,28764.0
4452.43,72.5949716,22.9463966,72.6305265,22.9542169,28764.0,28328.0
3685.83,72.5949716,22.9463966,72.6238075,22.954493,28764.0,28512.0
4042.87,72.5949716,22.9463966,72.6263893,22.9548016,28764.0,28323.0
3742.07,72.5949716,22.9463966,72.6238417,22.9549884,28764.0,28576.0
3779.83,72.5949716,22.9463966,72.6241718,22.9552096,28764.0,25869.0
3380.52,72.5949716,22.9463966,72.594209,22.9563561,28764.0,28425.0
2069.28,72.5949716,22.9463966,72.5885043,22.9566115,28764.0,26566.0
2125.85,72.5949716,22.9463966,72.6047225,22.9566882,28764.0,28513.0
2680.23,72.5949716,22.9463966,72.58406155,22.95750085,28764.0,28357.0
679.7,72.62440145,22.95860155,72.6239167,22.9613866,28324.0,27319.0
6186.65,72.62440145,22.95860155,72.5949716,22.9463966,28324.0,28764.0
11086.17,72.54110335,22.95933055,72.6239167,22.9613866,28333.0,27319.0
9896.05,72.54110335,22.95933055,72.5949716,22.9463966,28333.0,28764.0
1357.42,72.61400795,22.9593406,72.6239167,22.9613866,25229.0,27319.0
4654.02,72.61400795,22.9593406,72.5949716,22.9463966,25229.0,28764.0
6836.1,72.584812,22.9594479,72.6239167,22.9613866,27272.0,27319.0
2740.26,72.584812,22.9594479,72.5949716,22.9463966,27272.0,28764.0
1575.07,72.6131675,22.9605003,72.6239167,22.9613866,28515.0,27319.0
4627.93,72.6131675,22.9605003,72.5949716,22.9463966,28515.0,28764.0
1411.16,72.61104475,22.96073955,72.6239167,22.9613866,28617.0,27319.0
4464.03,72.61104475,22.96073955,72.5949716,22.9463966,28617.0,28764.0
2023.89,72.60436985,22.96074855,72.6239167,22.9613866,26943.0,27319.0
3608.93,72.60436985,22.96074855,72.5949716,22.9463966,26943.0,28764.0
3673.85,72.6050893,22.9610106,72.5949716,22.9463966,27418.0,28764.0
725.21,72.6239167,22.9613866,72.62440145,22.95860155,27319.0,28324.0
10962.21,72.6239167,22.9613866,72.54110335,22.95933055,27319.0,28333.0
1357.42,72.6239167,22.9613866,72.61400795,22.9593406,27319.0,25229.0
5239.63,72.6239167,22.9613866,72.584812,22.9594479,27319.0,27272.0
1575.07,72.6239167,22.9613866,72.6131675,22.9605003,27319.0,28515.0
1411.16,72.6239167,22.9613866,72.61104475,22.96073955,27319.0,28617.0
2023.89,72.6239167,22.9613866,72.60436985,22.96074855,27319.0,26943.0
5632.82,72.6239167,22.9613866,72.5949716,22.9463966,27319.0,28764.0
6376.49,72.5949716,22.9463966,72.62440145,22.95860155,28764.0,28324.0
10123.04,72.5949716,22.9463966,72.54110335,22.95933055,28764.0,28333.0
5026.51,72.5949716,22.9463966,72.61400795,22.9593406,28764.0,25229.0
4400.47,72.5949716,22.9463966,72.584812,22.9594479,28764.0,27272.0
5000.42,72.5949716,22.9463966,72.6131675,22.9605003,28764.0,28515.0
4836.51,72.5949716,22.9463966,72.61104475,22.96073955,28764.0,28617.0
3981.42,72.5949716,22.9463966,72.60436985,22.96074855,28764.0,26943.0
4046.33,72.5949716,22.9463966,72.6050893,22.9610106,28764.0,27418.0
6005.3,72.5949716,22.9463966,72.6239167,22.9613866,28764.0,27319.0
3519.69,72.6118525,22.9625454,72.58316415,22.9646235,26991.0,28783.0
4684.59,72.6118525,22.9625454,72.5949716,22.9463966,26991.0,28764.0
6530.71,72.5537185,22.9626452,72.58316415,22.9646235,28664.0,28783.0
7966.38,72.5537185,22.9626452,72.5949716,22.9463966,28664.0,28764.0
4669.0,72.6239483,22.9630612,72.58316415,22.9646235,27307.0,28783.0
5833.91,72.6239483,22.9630612,72.5949716,22.9463966,27307.0,28764.0
560.48,72.58013145,22.9631487,72.58316415,22.9646235,28372.0,28783.0
5401.9,72.58013145,22.9631487,72.5949716,22.9463966,28372.0,28764.0
4570.15,72.6228782,22.9635816,72.58316415,22.9646235,28369.0,28783.0
5735.06,72.6228782,22.9635816,72.5949716,22.9463966,28369.0,28764.0
640.43,72.58800605,22.96375025,72.58316415,22.9646235,28438.0,28783.0
3435.25,72.58800605,22.96375025,72.5949716,22.9463966,28438.0,28764.0
3838.41,72.613136,22.9643857,72.58316415,22.9646235,28606.0,28783.0
5003.32,72.613136,22.9643857,72.5949716,22.9463966,28606.0,28764.0
3448.97,72.5966095,22.9645262,72.5949716,22.9463966,27830.0,28764.0
5116.15,72.58316415,22.9646235,72.6118525,22.9625454,28783.0,26991.0
5862.79,72.58316415,22.9646235,72.5537185,22.9626452,28783.0,28664.0
6247.57,72.58316415,22.9646235,72.6239483,22.9630612,28783.0,27307.0
560.48,72.58316415,22.9646235,72.58013145,22.9631487,28783.0,28372.0
6166.62,72.58316415,22.9646235,72.6228782,22.9635816,28783.0,28369.0
640.43,72.58316415,22.9646235,72.58800605,22.96375025,28783.0,28438.0
5434.88,72.58316415,22.9646235,72.613136,22.9643857,28783.0,28606.0
4874.26,72.58316415,22.9646235,72.5949716,22.9463966,28783.0,28764.0
5057.08,72.5949716,22.9463966,72.6118525,22.9625454,28764.0,26991.0
8193.37,72.5949716,22.9463966,72.5537185,22.9626452,28764.0,28664.0
6188.5,72.5949716,22.9463966,72.6239483,22.9630612,28764.0,27307.0
4156.39,72.5949716,22.9463966,72.58013145,22.9631487,28764.0,28372.0
6107.55,72.5949716,22.9463966,72.6228782,22.9635816,28764.0,28369.0
3955.2,72.5949716,22.9463966,72.58800605,22.96375025,28764.0,28438.0
5375.81,72.5949716,22.9463966,72.613136,22.9643857,28764.0,28606.0
3821.45,72.5949716,22.9463966,72.5966095,22.9645262,28764.0,27830.0
3628.75,72.5949716,22.9463966,72.58316415,22.9646235,28764.0,28783.0
1364.32,72.5918604,22.9651065,72.5999936,22.9686728,25912.0,25637.0
2413.1,72.5918604,22.9651065,72.5949716,22.9463966,25912.0,28764.0
3897.47,72.5837174,22.9651616,72.5999936,22.9686728,27797.0,25637.0
4790.47,72.5837174,22.9651616,72.5949716,22.9463966,27797.0,28764.0
1536.46,72.60810575,22.9656015,72.5999936,22.9686728,26017.0,25637.0
5153.12,72.60810575,22.9656015,72.5949716,22.9463966,26017.0,28764.0
1303.46,72.59189215,22.96565325,72.5999936,22.9686728,28423.0,25637.0
2473.96,72.59189215,22.96565325,72.5949716,22.9463966,28423.0,28764.0
3842.97,72.5843355,22.96568375,72.5999936,22.9686728,28649.0,25637.0
4735.97,72.5843355,22.96568375,72.5949716,22.9463966,28649.0,28764.0
3822.2,72.58475875,22.96577775,72.5999936,22.9686728,26380.0,25637.0
4715.2,72.58475875,22.96577775,72.5949716,22.9463966,26380.0,28764.0
3575.27,72.623063,22.9663702,72.5999936,22.9686728,26956.0,25637.0
6003.55,72.623063,22.9663702,72.5949716,22.9463966,26956.0,28764.0
4497.42,72.6047225,22.9685863,72.5949716,22.9463966,27108.0,28764.0
1364.32,72.5999936,22.9686728,72.5918604,22.9651065,25637.0,25912.0
3617.68,72.5999936,22.9686728,72.5837174,22.9651616,25637.0,27797.0
1536.46,72.5999936,22.9686728,72.60810575,22.9656015,25637.0,26017.0
1303.46,72.5999936,22.9686728,72.59189215,22.96565325,25637.0,28423.0
3563.19,72.5999936,22.9686728,72.5843355,22.96568375,25637.0,28649.0
3542.41,72.5999936,22.9686728,72.58475875,22.96577775,25637.0,26380.0
3575.27,72.5999936,22.9686728,72.623063,22.9663702,25637.0,26956.0
3772.07,72.5999936,22.9686728,72.5949716,22.9463966,25637.0,28764.0
2785.59,72.5949716,22.9463966,72.5918604,22.9651065,28764.0,25912.0
3544.96,72.5949716,22.9463966,72.5837174,22.9651616,28764.0,27797.0
5525.61,72.5949716,22.9463966,72.60810575,22.9656015,28764.0,26017.0
2846.45,72.5949716,22.9463966,72.59189215,22.96565325,28764.0,28423.0
3490.47,72.5949716,22.9463966,72.5843355,22.96568375,28764.0,28649.0
3469.69,72.5949716,22.9463966,72.58475875,22.96577775,28764.0,26380.0
6376.03,72.5949716,22.9463966,72.623063,22.9663702,28764.0,26956.0
4869.91,72.5949716,22.9463966,72.6047225,22.9685863,28764.0,27108.0
4144.56,72.5949716,22.9463966,72.5999936,22.9686728,28764.0,25637.0
14522.59,72.6074208,22.9692259,72.4866612,22.9861112,27714.0,Ashirwad Distributors - Ahmedabad
5789.18,72.6074208,22.9692259,72.5949716,22.9463966,27714.0,28764.0
10819.15,72.5687975,22.9696917,72.4866612,22.9861112,28577.0,Ashirwad Distributors - Ahmedabad
7809.6,72.5687975,22.9696917,72.5949716,22.9463966,28577.0,28764.0
16425.09,72.62472225,22.97025175,72.4866612,22.9861112,28740.0,Ashirwad Distributors - Ahmedabad
6767.46,72.62472225,22.97025175,72.5949716,22.9463966,28740.0,28764.0
10183.12,72.55499,22.9702625,72.4866612,22.9861112,28090.0,Ashirwad Distributors - Ahmedabad
7173.56,72.55499,22.9702625,72.5949716,22.9463966,28090.0,28764.0
14228.06,72.60499255,22.97050355,72.4866612,22.9861112,25323.0,Ashirwad Distributors - Ahmedabad
5494.64,72.60499255,22.97050355,72.5949716,22.9463966,25323.0,28764.0
12576.1,72.5918604,22.9706095,72.4866612,22.9861112,26415.0,Ashirwad Distributors - Ahmedabad
3026.89,72.5918604,22.9706095,72.5949716,22.9463966,26415.0,28764.0
10514.23,72.56946755,22.9712062,72.4866612,22.9861112,27063.0,Ashirwad Distributors - Ahmedabad
7504.67,72.56946755,22.9712062,72.5949716,22.9463966,27063.0,28764.0
7498.22,72.5694675,22.9714279,72.5949716,22.9463966,25760.0,28764.0
14433.15,72.4866612,22.9861112,72.6074208,22.9692259,Ashirwad Distributors - Ahmedabad,27714.0
12496.39,72.4866612,22.9861112,72.5687975,22.9696917,Ashirwad Distributors - Ahmedabad,28577.0
16437.43,72.4866612,22.9861112,72.62472225,22.97025175,Ashirwad Distributors - Ahmedabad,28740.0
10188.5,72.4866612,22.9861112,72.55499,22.9702625,Ashirwad Distributors - Ahmedabad,28090.0
14538.38,72.4866612,22.9861112,72.60499255,22.97050355,Ashirwad Distributors - Ahmedabad,25323.0
12615.09,72.4866612,22.9861112,72.5918604,22.9706095,Ashirwad Distributors - Ahmedabad,26415.0
12191.47,72.4866612,22.9861112,72.56946755,22.9712062,Ashirwad Distributors - Ahmedabad,27063.0
15426.83,72.4866612,22.9861112,72.5949716,22.9463966,Ashirwad Distributors - Ahmedabad,28764.0
6211.15,72.5949716,22.9463966,72.6074208,22.9692259,28764.0,27714.0
6085.66,72.5949716,22.9463966,72.5687975,22.9696917,28764.0,28577.0
7105.79,72.5949716,22.9463966,72.62472225,22.97025175,28764.0,28740.0
7400.56,72.5949716,22.9463966,72.55499,22.9702625,28764.0,28090.0
6316.38,72.5949716,22.9463966,72.60499255,22.97050355,28764.0,25323.0
3399.38,72.5949716,22.9463966,72.5918604,22.9706095,28764.0,26415.0
5780.74,72.5949716,22.9463966,72.56946755,22.9712062,28764.0,27063.0
5774.28,72.5949716,22.9463966,72.5694675,22.9714279,28764.0,25760.0
15669.47,72.5949716,22.9463966,72.4866612,22.9861112,28764.0,Ashirwad Distributors - Ahmedabad
4408.7,72.596658,22.9489666,72.6305265,22.9542169,27927.0,28328.0
1836.36,72.6177396,22.9495918,72.6305265,22.9542169,28431.0,28328.0
3858.95,72.6012897,22.9497371,72.6305265,22.9542169,28211.0,28328.0
1298.32,72.620879,22.9504011,72.6305265,22.9542169,28337.0,28328.0
3305.68,72.6064441,22.9507582,72.6305265,22.9542169,28180.0,28328.0
1425.73,72.6197743,22.9509777,72.6305265,22.9542169,26134.0,28328.0
4494.61,72.6305265,22.9542169,72.596658,22.9489666,28328.0,27927.0
1836.36,72.6305265,22.9542169,72.6177396,22.9495918,28328.0,28431.0
3948.77,72.6305265,22.9542169,72.6012897,22.9497371,28328.0,28211.0
1298.32,72.6305265,22.9542169,72.620879,22.9504011,28328.0,28337.0
3305.68,72.6305265,22.9542169,72.6064441,22.9507582,28328.0,28180.0
1425.73,72.6305265,22.9542169,72.6197743,22.9509777,28328.0,26134.0
1476.66,72.6305265,22.9542169,72.62749795,22.9464157,28328.0,25164.0
1476.66,72.62749795,22.9464157,72.6305265,22.9542169,25164.0,28328.0
469.52,72.6238075,22.954493,72.62440145,22.95860155,28512.0,28324.0
1387.74,72.6238075,22.954493,72.62749795,22.9464157,28512.0,25164.0
563.01,72.6263893,22.9548016,72.62440145,22.95860155,28323.0,28324.0
1316.51,72.6263893,22.9548016,72.62749795,22.9464157,28323.0,25164.0
413.28,72.6238417,22.9549884,72.62440145,22.95860155,28576.0,28324.0
1443.98,72.6238417,22.9549884,72.62749795,22.9464157,28576.0,25164.0
375.52,72.6241718,22.9552096,72.62440145,22.95860155,25869.0,28324.0
1481.74,72.6241718,22.9552096,72.62749795,22.9464157,25869.0,25164.0
3988.6,72.594209,22.9563561,72.62440145,22.95860155,28425.0,28324.0
5052.48,72.594209,22.9563561,72.62749795,22.9464157,28425.0,25164.0
4974.2,72.5885043,22.9566115,72.6238417,22.9549884,26566.0,28576.0
4936.44,72.5885043,22.9566115,72.6241718,22.9552096,26566.0,25869.0
4560.92,72.5885043,22.9566115,72.62440145,22.95860155,26566.0,28324.0
8562.16,72.5885043,22.9566115,72.62749795,22.9464157,26566.0,25164.0
3778.85,72.6047225,22.9566882,72.62749795,22.9464157,28513.0,25164.0
6363.3,72.58406155,22.95750085,72.62749795,22.9464157,28357.0,25164.0
469.52,72.62440145,22.95860155,72.6238075,22.954493,28324.0,28512.0
563.01,72.62440145,22.95860155,72.6263893,22.9548016,28324.0,28323.0
413.28,72.62440145,22.95860155,72.6238417,22.9549884,28324.0,28576.0
375.52,72.62440145,22.95860155,72.6241718,22.9552096,28324.0,25869.0
4979.82,72.62440145,22.95860155,72.594209,22.9563561,28324.0,28425.0
5054.13,72.62440145,22.95860155,72.5885043,22.9566115,28324.0,26566.0
1879.52,72.62440145,22.95860155,72.62749795,22.9464157,28324.0,25164.0
1387.74,72.62749795,22.9464157,72.6238075,22.954493,25164.0,28512.0
1316.51,72.62749795,22.9464157,72.6263893,22.9548016,25164.0,28323.0
1443.98,72.62749795,22.9464157,72.6238417,22.9549884,25164.0,28576.0
1481.74,72.62749795,22.9464157,72.6241718,22.9552096,25164.0,25869.0
5861.06,72.62749795,22.9464157,72.594209,22.9563561,25164.0,28425.0
5935.37,72.62749795,22.9464157,72.5885043,22.9566115,25164.0,26566.0
3778.85,72.62749795,22.9464157,72.6047225,22.9566882,25164.0,28513.0
6606.83,72.62749795,22.9464157,72.58406155,22.95750085,25164.0,28357.0
1879.52,72.62749795,22.9464157,72.62440145,22.95860155,25164.0,28324.0
10137.95,72.54110335,22.95933055,72.6118525,22.9625454,28333.0,26991.0
12521.24,72.54110335,22.95933055,72.62749795,22.9464157,28333.0,25164.0
652.93,72.61400795,22.9593406,72.6118525,22.9625454,25229.0,26991.0
2813.95,72.61400795,22.9593406,72.62749795,22.9464157,25229.0,25164.0
5887.87,72.584812,22.9594479,72.6118525,22.9625454,27272.0,26991.0
8271.17,72.584812,22.9594479,72.62749795,22.9464157,27272.0,25164.0
454.21,72.6131675,22.9605003,72.6118525,22.9625454,28515.0,26991.0
3010.14,72.6131675,22.9605003,72.62749795,22.9464157,28515.0,25164.0
220.57,72.61104475,22.96073955,72.6118525,22.9625454,28617.0,26991.0
2846.23,72.61104475,22.96073955,72.62749795,22.9464157,28617.0,25164.0
1075.66,72.60436985,22.96074855,72.6118525,22.9625454,26943.0,26991.0
3458.96,72.60436985,22.96074855,72.62749795,22.9464157,26943.0,25164.0
3394.04,72.6050893,22.9610106,72.62749795,22.9464157,27418.0,25164.0
2375.13,72.6239167,22.9613866,72.62749795,22.9464157,27319.0,25164.0
10013.98,72.6118525,22.9625454,72.54110335,22.95933055,26991.0,28333.0
652.93,72.6118525,22.9625454,72.61400795,22.9593406,26991.0,25229.0
4291.41,72.6118525,22.9625454,72.584812,22.9594479,26991.0,27272.0
454.21,72.6118525,22.9625454,72.6131675,22.9605003,26991.0,28515.0
220.57,72.6118525,22.9625454,72.61104475,22.96073955,26991.0,28617.0
1075.66,72.6118525,22.9625454,72.60436985,22.96074855,26991.0,26943.0
3066.8,72.6118525,22.9625454,72.62749795,22.9464157,26991.0,25164.0
12397.28,72.62749795,22.9464157,72.54110335,22.95933055,25164.0,28333.0
2813.95,72.62749795,22.9464157,72.61400795,22.9593406,25164.0,25229.0
6674.7,72.62749795,22.9464157,72.584812,22.9594479,25164.0,27272.0
3010.14,72.62749795,22.9464157,72.6131675,22.9605003,25164.0,28515.0
2846.23,72.62749795,22.9464157,72.61104475,22.96073955,25164.0,28617.0
3458.96,72.62749795,22.9464157,72.60436985,22.96074855,25164.0,26943.0
3394.04,72.62749795,22.9464157,72.6050893,22.9610106,25164.0,27418.0
2329.61,72.62749795,22.9464157,72.6239167,22.9613866,25164.0,27319.0
3066.8,72.62749795,22.9464157,72.6118525,22.9625454,25164.0,26991.0
5936.77,72.5537185,22.9626452,72.5918604,22.9651065,28664.0,25912.0
10591.56,72.5537185,22.9626452,72.62749795,22.9464157,28664.0,25164.0
3692.13,72.6239483,22.9630612,72.5918604,22.9651065,27307.0,25912.0
2348.46,72.6239483,22.9630612,72.62749795,22.9464157,27307.0,25164.0
3372.3,72.58013145,22.9631487,72.5918604,22.9651065,28372.0,25912.0
8027.09,72.58013145,22.9631487,72.62749795,22.9464157,28372.0,25164.0
3593.27,72.6228782,22.9635816,72.5918604,22.9651065,28369.0,25912.0
2634.45,72.6228782,22.9635816,72.62749795,22.9464157,28369.0,25164.0
1405.65,72.58800605,22.96375025,72.5918604,22.9651065,28438.0,25912.0
6060.44,72.58800605,22.96375025,72.62749795,22.9464157,28438.0,25164.0
2861.53,72.613136,22.9643857,72.5918604,22.9651065,28606.0,25912.0
3385.53,72.613136,22.9643857,72.62749795,22.9464157,28606.0,25164.0
4847.85,72.5966095,22.9645262,72.62749795,22.9464157,27830.0,25164.0
7499.45,72.58316415,22.9646235,72.62749795,22.9464157,28783.0,25164.0
5812.81,72.5918604,22.9651065,72.5537185,22.9626452,25912.0,28664.0
3674.22,72.5918604,22.9651065,72.6239483,22.9630612,25912.0,27307.0
1775.83,72.5918604,22.9651065,72.58013145,22.9631487,25912.0,28372.0
3593.27,72.5918604,22.9651065,72.6228782,22.9635816,25912.0,28369.0
1574.65,72.5918604,22.9651065,72.58800605,22.96375025,25912.0,28438.0
2861.53,72.5918604,22.9651065,72.613136,22.9643857,25912.0,28606.0
4926.1,72.5918604,22.9651065,72.62749795,22.9464157,25912.0,25164.0
10467.6,72.62749795,22.9464157,72.5537185,22.9626452,25164.0,28664.0
2348.46,72.62749795,22.9464157,72.6239483,22.9630612,25164.0,27307.0
6430.62,72.62749795,22.9464157,72.58013145,22.9631487,25164.0,28372.0
2588.94,72.62749795,22.9464157,72.6228782,22.9635816,25164.0,28369.0
6229.44,72.62749795,22.9464157,72.58800605,22.96375025,25164.0,28438.0
3385.53,72.62749795,22.9464157,72.613136,22.9643857,25164.0,28606.0
4847.85,72.62749795,22.9464157,72.5966095,22.9645262,25164.0,27830.0
5902.98,72.62749795,22.9464157,72.58316415,22.9646235,25164.0,28783.0
4926.1,72.62749795,22.9464157,72.5918604,22.9651065,25164.0,25912.0
3796.79,72.5837174,22.9651616,72.6074208,22.9692259,27797.0,27714.0
7415.66,72.5837174,22.9651616,72.62749795,22.9464157,27797.0,25164.0
1032.88,72.60810575,22.9656015,72.6074208,22.9692259,26017.0,27714.0
