unit_name,month,Expiry Return Amt,Expiry Return Strips,Expiry Return Value from customer,Expiry from godown,Expiry return strip to supplier,Expiry to supplier,Godown to store Strips,Gowdown breakage,Intransit breakage (Retail),Inventory value - PTS/EPR (15th of the month),Inward Strips,Inward value ( PTS/EPR),Billed orders ( Retail ),Billed line items (Retail),Billed Strips (Retail),Sale Return Amt,Sales Return Strips,Sales Return ( At PTR after discount),Sale Return Value from customer,Billed orders (Inter company ),Billed line items (Inter company),Billed Strips (Inter company),Billed orders (Total),Billed line items (Total),Billed Strips (Total),Value of Non-moving item
Nashik,2022-07-01,0.0,0.0,0.0,0.0,0.0,0.0,50513.0,22558.77,0.0,13915918.5357085,44809.0,2224314.44,5604.0,17959.0,42900.0,145834.84,1479.0,145834.84,145834.84,0.0,0.0,0.0,5604.0,17959.0,42900.0,3812987.85000022
Nashik,2022-08-01,0.0,0.0,0.0,117362.33,0.0,0.0,68267.0,9245.87,0.0,13386690.7501881,58524.0,3232565.64,6664.0,22662.0,57125.0,186393.0,2057.0,186393.0,186393.0,14.0,26.0,828.0,6678.0,22688.0,57953.0,3789872.24000022
Nashik,2022-09-01,0.0,0.0,0.0,62192.75,1512.0,186449.19,99235.0,10909.45,0.0,10790006.8133424,133224.0,5318716.11,6347.0,21069.0,54032.0,140381.6,1619.0,140381.6,140381.6,28.0,49.0,8458.0,6375.0,21118.0,62490.0,720722.24600012
Nashik,2022-10-01,0.0,0.0,0.0,270322.73,0.0,0.0,280046.0,5123.85,0.0,13429107.3120371,294961.0,7430916.7,6463.0,22172.0,60814.0,153113.74,2205.0,153113.74,153113.74,104.0,323.0,186087.0,6567.0,22495.0,246901.0,739368.82100012
Nashik,2022-11-01,0.0,0.0,0.0,0.0,1635.0,288680.66,245373.0,6683.72,0.0,13174436.186245,198574.0,6088172.84,7502.0,24473.0,64882.0,311292.61,6035.0,311292.61,311292.61,120.0,512.0,144333.0,7622.0,24985.0,209215.0,666811.52399996
Nashik,2022-12-01,0.0,0.0,0.0,179449.01,967.0,120725.49,190988.0,5771.89,0.0,12642799.8237759,259688.0,5813494.67,7686.0,26033.0,71557.0,237282.42,7581.0,237282.42,237282.42,115.0,247.0,121220.0,7801.0,26280.0,192777.0,1261018.20599962
Nashik,2023-01-01,0.0,0.0,0.0,127.0,468.0,58531.29,48171.0,2877.61,0.0,11100059.8644979,48347.0,2615993.57,4119.0,14451.0,38154.0,94168.9,1647.0,94168.9,94168.9,29.0,126.0,20098.0,4148.0,14577.0,58252.0,1053960.48530487
Patna,2022-01-01,0.0,0.0,0.0,306181.03,305.0,27617.27,0.0,11637.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561387.93,0.0,0.0,0.0,0.0,0.0,0.0,6123665.96594808
Patna,2022-02-01,0.0,0.0,1011.75,1387.58,0.0,0.0,0.0,26256.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506612.94,0.0,0.0,0.0,0.0,0.0,0.0,5793892.09717837
Patna,2022-03-01,0.0,0.0,2768.77,847330.65,4626.0,533199.96,0.0,42877.1,55.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1252938.81,0.0,0.0,0.0,0.0,0.0,0.0,5742387.91386712
Patna,2022-04-01,1869.63,30.0,1869.63,24359.67,505.0,41183.86,0.0,9514.41,129.46,34931002.8078429,268723.0,8436296.39,12721.0,34477.0,131183.0,573139.08,9817.0,573139.08,573139.08,115.0,682.0,42063.0,12836.0,35159.0,173246.0,5686087.04549921
Patna,2022-05-01,5503.85,55.0,5503.85,1290.2,3109.0,277526.19,0.0,7407.16,1669.79,36750735.2328556,221891.0,9659892.65,12989.0,37373.0,141861.0,780826.19,15913.0,780826.19,780826.19,170.0,814.0,66935.0,13159.0,38187.0,208796.0,5805341.17393061
Patna,2022-06-01,5776.13,54.0,5776.13,334961.1,0.0,0.0,0.0,11126.17,669.9,36988027.4812727,147999.0,5783836.98,14003.0,38465.0,144536.0,985949.86,14030.0,985949.86,985949.86,177.0,1097.0,105914.0,14180.0,39562.0,250450.0,5833556.82371911
Patna,2022-07-01,7145.99,78.0,7145.99,12184.79,0.0,0.0,404874.0,35906.52,220.36,31612870.9436175,149525.0,7012263.13,16963.0,43961.0,164649.0,823268.02,13541.0,823268.02,823268.02,167.0,1252.0,258885.0,17130.0,45213.0,423534.0,5572963.66659998
Patna,2022-08-01,7946.34,92.0,7946.34,499766.88,3521.0,423588.84,227632.0,41628.19,225.64,28910972.2791532,174497.0,5867641.38,14057.0,36848.0,132316.0,511612.19,9181.0,511612.19,511612.19,161.0,912.0,103970.0,14218.0,37760.0,236286.0,5512516.27738598
Patna,2022-09-01,6803.69,81.0,6803.69,1340403.71,13417.0,1453369.26,274961.0,31605.54,0.0,28161047.9730122,178579.0,7393968.17,12781.0,33817.0,128040.0,843529.11,18115.0,843529.11,843529.11,184.0,826.0,86617.0,12965.0,34643.0,214657.0,4772271.76739125
Patna,2022-10-01,8427.71,119.0,8427.71,574371.92,10676.0,872769.71,219117.0,13243.44,0.0,25302148.0597365,177355.0,5810022.25,12105.0,32783.0,135974.5,448130.92,8658.0,448130.92,448130.92,136.0,504.0,107482.0,12241.0,33287.0,243456.5,4411910.44675465
Patna,2022-11-01,19252.92,213.0,19252.92,268655.0,4583.0,376648.22,170345.0,18519.45,788.04,24861363.4950941,193154.0,6606569.51,12606.0,33321.0,125191.0,331470.13,5337.0,331470.13,331470.13,116.0,683.0,44422.0,12722.0,34004.0,169613.0,4264675.79502734
Patna,2022-12-01,27502.64,308.0,27502.64,1542908.54,11135.0,1476370.94,265807.0,4835.15,279.66,21394034.1988756,163814.0,5877218.19,11890.0,30070.0,113211.0,434776.33,7562.0,434776.33,434776.33,115.0,808.0,37452.0,12005.0,30878.0,150663.0,3114532.6759271
Patna,2023-01-01,15128.4,161.0,15128.4,108202.81,1856.0,257273.45,49154.0,0.0,0.0,18900018.3214705,46406.0,2334910.75,5607.0,14073.0,50704.0,475847.86,13924.0,475847.86,475847.86,42.0,326.0,24682.0,5649.0,14399.0,75386.0,2507469.80532172
Pondy,2022-01-01,0.0,0.0,0.0,2531.54,22.0,3938.0,0.0,8523.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541670.37,0.0,0.0,0.0,0.0,0.0,0.0,2332594.04733085
Pondy,2022-02-01,0.0,0.0,535.81,250.5,0.0,0.0,0.0,27138.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1368838.69,0.0,0.0,0.0,0.0,0.0,0.0,2476632.13055085
Pondy,2022-03-01,0.0,0.0,34.1,173894.23,0.0,0.0,0.0,36366.64,1305.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1477477.79,0.0,0.0,0.0,0.0,0.0,0.0,2388455.94063265
Pondy,2022-04-01,497529.05,6608.35,497529.05,37607.0,0.0,0.0,0.0,28874.43,156345.24,50424628.6323584,587344.0,36817384.11,14375.0,126652.0,611255.0,715822.12,6388.0,715822.12,715822.12,77.0,268.0,23575.0,14452.0,126920.0,634830.0,2080974.02682308
Pondy,2022-05-01,251701.48,3296.0,251701.48,94079.95,8600.0,1011296.03,0.0,27903.55,119.9,53729872.6679765,771107.0,50547810.16,13546.0,126554.0,590048.0,1354810.87,13619.0,1354810.87,1354810.87,63.0,286.0,46364.0,13609.0,126840.0,636412.0,1484487.77695126
Pondy,2022-06-01,18042.71,231.0,18042.71,218.43,0.0,0.0,0.0,25142.8,0.0,57257552.9128155,669414.0,42730623.51,13378.0,122333.0,621192.0,1320431.34,26544.0,1320431.34,1320431.34,43.0,155.0,12924.0,13421.0,122488.0,634116.0,1424829.81224018
Pondy,2022-07-01,284320.84,3536.0,284320.84,359057.51,5116.0,486711.0,1719737.0,36653.34,1515.66,59426356.5488206,1433425.8,89996276.63,13149.0,119498.0,577457.0,9018197.47,125815.0,9018197.47,9018197.47,105.0,7579.0,165633.0,13254.0,127077.0,743090.0,1542171.73
Pondy,2022-08-01,361598.99,4305.0,361598.99,182182.9,9505.0,1072189.03,638662.0,24524.88,6995.18,49856534.9235369,669960.0,42802312.0,15932.0,143388.0,663879.0,1213984.99,12692.0,1213984.99,1213984.99,77.0,258.0,31599.0,16009.0,143646.0,695478.0,1469174.35000086
Pondy,2022-09-01,261313.31,2984.0,261313.31,270288.18,11476.0,1200344.64,821878.0,39956.22,2196.7,53270556.2134765,854347.0,56115311.69,15494.0,139408.0,705339.0,3070818.56,44474.0,3070818.56,3070818.56,102.0,487.0,67673.0,15596.0,139895.0,773012.0,1259877.36666738
Pondy,2022-10-01,78609.58,944.0,78609.58,434279.68,2940.0,247582.0,743660.0,38364.56,11192.86,55959329.7473437,564657.0,36493237.77,14751.0,136467.0,639589.0,1548283.92,25424.0,1548283.92,1548283.92,72.0,211.0,17672.0,14823.0,136678.0,657261.0,837669.8866671
Pondy,2022-11-01,181709.46,2328.0,181709.46,121693.0,12228.0,1231899.96,711138.0,43184.7,87653.15,55047476.8899823,782924.0,49854799.47,14920.0,138755.0,676582.0,1825891.46,53853.0,1825891.46,1825891.46,65.0,253.0,64734.0,14985.0,139008.0,741316.0,818574.63666663
Pondy,2022-12-01,284014.25,3699.0,284014.25,265457.04,7515.0,738106.46,673660.0,37295.62,161504.9,51828520.3525404,803159.0,52684201.02,15542.0,145605.0,762601.0,1946639.49,24874.0,1946639.49,1946639.49,81.0,210.0,61951.0,15623.0,145815.0,824552.0,1021020.22772505
Pondy,2023-01-01,1720.32,28.0,1720.32,169714.14,252.0,10747.66,676346.0,13128.73,1334.93,50073754.4153058,329276.0,20974706.21,7997.0,76008.0,347687.0,1087999.83,10093.0,1087999.83,1087999.83,28.0,78.0,12496.0,8025.0,76086.0,360183.0,1441008.50291207
Prayagraj,2022-01-01,0.0,0.0,0.0,41779.8,0.0,0.0,0.0,9083.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47803.75,0.0,0.0,0.0,0.0,0.0,0.0,5105133.14708248
Prayagraj,2022-02-01,0.0,0.0,0.0,161905.96,938.0,59109.87,0.0,13270.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74530.77,0.0,0.0,0.0,0.0,0.0,0.0,5127826.05994387
Prayagraj,2022-03-01,0.0,0.0,0.0,4021.72,945.0,145876.94,0.0,9694.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132872.89,0.0,0.0,0.0,0.0,0.0,0.0,5154453.91885008
Prayagraj,2022-04-01,0.0,0.0,0.0,373398.39,2161.0,368798.48,0.0,10573.88,0.0,18246174.9873825,73446.0,3703558.49,4876.0,15745.0,53006.0,191215.61,1749.0,191215.61,191215.61,33.0,121.0,7012.0,4909.0,15866.0,60018.0,4713393.19817803
Prayagraj,2022-05-01,0.0,0.0,0.0,4571.29,0.0,0.0,0.0,9650.44,0.0,18911732.6760831,85869.0,4006949.88,5458.0,17969.0,63652.0,90697.52,1200.0,90697.52,90697.52,59.0,278.0,11170.0,5517.0,18247.0,74822.0,4768741.96156614
Prayagraj,2022-06-01,0.0,0.0,0.0,284952.87,1366.0,286488.05,0.0,8782.91,0.0,18243488.5287413,56761.0,2593072.59,5312.0,17139.0,57937.0,117658.67,2300.0,117658.67,117658.67,50.0,184.0,9913.0,5362.0,17323.0,67850.0,4120214.95175368
Prayagraj,2022-07-01,0.0,0.0,0.0,55890.04,0.0,0.0,97772.0,10985.26,0.0,17295079.0190686,72859.0,3876181.13,5664.0,17557.0,59418.0,140709.09,2410.0,140709.09,140709.09,96.0,241.0,19112.0,5760.0,17798.0,78530.0,3964288.28556882
Prayagraj,2022-08-01,0.0,0.0,0.0,324518.39,0.0,0.0,111710.0,10211.44,0.0,14228804.1689279,77925.0,3607450.07,5839.0,18306.0,64305.0,145394.18,2094.0,145394.18,145394.18,128.0,387.0,32467.0,5967.0,18693.0,96772.0,2284542.8109857
Prayagraj,2022-09-01,1224.09,45.0,1224.09,390125.79,4598.0,718609.39,197585.0,24777.87,0.0,14514868.111983,147276.0,7697234.44,5391.0,16223.0,58248.0,91959.53,985.0,91959.53,91959.53,82.0,419.0,32537.0,5473.0,16642.0,90785.0,1893524.36861517
Prayagraj,2022-10-01,2762.81,30.0,2762.81,199180.16,1021.0,136616.54,178470.0,7179.21,539.37,14152776.2145582,145346.0,6806074.87,5563.0,18024.0,70173.0,103655.43,1143.0,103655.43,103655.43,27.0,95.0,14681.0,5590.0,18119.0,84854.0,1809823.94907351
Prayagraj,2022-11-01,6500.07,49.0,6500.07,422260.01,2155.0,387546.69,163015.0,15996.04,150.22,14822981.7135611,149147.0,6173830.16,6154.0,19712.0,74997.0,141551.79,2033.0,141551.79,141551.79,24.0,86.0,6670.0,6178.0,19798.0,81667.0,1743416.81485208
Prayagraj,2022-12-01,6554.97,58.0,6554.97,103.71,1721.0,204372.55,191249.0,3964.21,0.0,13891526.594861,154823.0,6743129.69,6166.0,19508.0,78417.0,230058.66,2550.0,230058.66,230058.66,23.0,58.0,11071.0,6189.0,19566.0,89488.0,1183555.15673241
Prayagraj,2023-01-01,5390.77,47.0,5390.77,29365.62,23.0,12741.3,94631.0,0.0,0.0,13488221.6634625,95492.0,3982962.57,2875.0,9115.0,32428.0,80907.43,815.0,80907.43,80907.43,9.0,26.0,6994.0,2884.0,9141.0,39422.0,1388631.92271033
Pune,2022-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333754.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pune,2022-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580573.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pune,2022-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248680.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pune,2022-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.54,55041.0,3687033.94,5024.0,20420.0,55041.0,370947.05,4628.0,370947.05,370947.05,0.0,0.0,0.0,5024.0,20420.0,55041.0,0.0
Pune,2022-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.54,49949.0,3281813.21,4974.0,18276.0,49949.0,331912.52,4354.0,331912.52,331912.52,0.0,0.0,0.0,4974.0,18276.0,49949.0,0.0
Pune,2022-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,806.6,60852.0,3903893.02,6220.0,22039.0,60852.0,308532.94,3338.0,308532.94,308532.94,0.0,0.0,0.0,6220.0,22039.0,60852.0,381.66
Pune,2022-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,806.6,90822.0,5278910.86,7920.0,28733.0,90822.0,464594.85,5867.0,464594.85,464594.85,0.0,0.0,0.0,7920.0,28733.0,90822.0,381.66
Pune,2022-08-01,261.22,1.0,261.22,0.0,1.0,192.36,0.0,0.0,0.0,861.6,104029.0,6257631.24,8572.0,32303.0,104029.0,405245.05,5820.0,405245.05,405245.05,0.0,0.0,0.0,8572.0,32303.0,104029.0,381.66
Pune,2022-09-01,116.4,3.0,116.4,0.0,3.0,120.0,0.0,0.0,0.0,861.6,106473.0,6470441.55,9954.0,34493.0,106194.0,352282.34,5056.0,352282.34,352282.34,9.0,40.0,279.0,9963.0,34533.0,106473.0,381.66
Pune,2022-10-01,579.64,3.0,579.64,0.0,3.0,454.04,0.0,0.0,0.0,861.6,96525.0,6053889.5,8815.0,31757.0,96455.0,384757.47,4116.0,384757.47,384757.47,4.0,12.0,70.0,8819.0,31769.0,96525.0,381.66
Pune,2022-11-01,763.14,4.0,763.14,0.0,4.0,540.76,0.0,0.0,0.0,861.6,97413.0,6470546.19,9754.0,33003.0,97248.0,378512.16,3634.0,378512.16,378512.16,8.0,22.0,165.0,9762.0,33025.0,97413.0,381.66
Pune,2022-12-01,820.1,14.0,820.1,0.0,13.0,669.2,0.0,0.0,0.0,861.6,100195.0,6673537.42,9774.0,33720.0,99735.0,455706.7,6861.0,455706.7,455706.7,13.0,64.0,460.0,9787.0,33784.0,100195.0,381.66
Pune,2023-01-01,927.98,9.0,927.98,0.0,9.0,683.34,0.0,0.0,0.0,861.6,53488.0,3567988.59,5222.0,18286.0,53436.0,264407.85,3228.0,264407.85,264407.85,2.0,9.0,52.0,5224.0,18295.0,53488.0,381.66
Raipur,2022-01-01,0.0,0.0,0.0,124656.67,0.0,0.0,0.0,4974.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571621.75,0.0,0.0,0.0,0.0,0.0,0.0,6025776.82952242
Raipur,2022-02-01,0.0,0.0,0.0,2029.2,7.0,1925.03,0.0,641.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,714157.54,0.0,0.0,0.0,0.0,0.0,0.0,5683819.01798263
Raipur,2022-03-01,0.0,0.0,0.0,4752.41,8322.0,1251034.03,0.0,407.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,912215.73,0.0,0.0,0.0,0.0,0.0,0.0,5477381.68112872
Raipur,2022-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13070.97,0.0,31113674.0433116,166573.0,10221120.94,9649.0,32794.0,112429.0,672871.11,7549.0,672871.11,672871.11,37.0,98.0,4833.0,9686.0,32892.0,117262.0,5319937.25687578
Raipur,2022-05-01,0.0,0.0,0.0,992525.37,9652.0,1270054.56,0.0,3387.1,0.0,31912440.9652973,139754.0,8597162.89,10128.0,34383.0,132290.0,543242.64,8499.0,543242.64,543242.64,28.0,161.0,13058.0,10156.0,34544.0,145348.0,5153071.20205796
Raipur,2022-06-01,30917.34,342.0,30917.34,367899.36,3415.0,457831.0,0.0,45026.25,175.5,33652510.8020842,172714.0,9594186.03,10648.0,36063.0,124186.0,750521.73,15204.0,750521.73,750521.73,9.0,49.0,15236.0,10657.0,36112.0,139422.0,4536534.78057463
Raipur,2022-07-01,18451.9,172.0,18451.9,614822.87,6338.0,739393.23,131809.0,15255.46,96.58,31523094.4892608,110205.0,6668928.77,11430.0,39514.0,161782.0,536113.58,8117.0,536113.58,536113.58,59.0,271.0,22956.0,11489.0,39785.0,184738.0,4212008.83202254
Raipur,2022-08-01,22174.21,173.0,22174.21,359276.01,4459.0,311313.54,82877.0,20120.95,687.96,26734335.857653,138419.0,7166265.6,11812.0,39141.0,150922.0,393366.58,6014.0,393366.58,393366.58,52.0,222.0,19840.0,11864.0,39363.0,170762.0,2946731.20336805
Raipur,2022-09-01,24965.26,292.0,24965.26,204117.45,2002.0,249039.35,90829.0,2673.54,0.0,23926735.2489496,241852.0,12296074.85,11033.0,35348.0,143393.0,584272.27,8740.0,584272.27,584272.27,217.0,1115.0,86037.0,11250.0,36463.0,229430.0,2587365.93286453
Raipur,2022-10-01,20388.92,207.0,20388.92,2931.75,367.0,28548.33,54113.0,0.0,807.95,25883411.5953601,153842.0,8736267.59,10562.0,35451.0,152626.0,495118.04,8290.0,495118.04,495118.04,99.0,451.0,30890.0,10661.0,35902.0,183516.0,2813746.28653887
Raipur,2022-11-01,16671.51,155.0,16671.51,7125.0,1397.0,135097.31,595326.0,0.0,174.2,27376480.3510594,298266.0,14875076.07,12198.0,39443.0,172887.0,575242.77,7404.0,575242.77,575242.77,114.0,466.0,49702.0,12312.0,39909.0,222589.0,3179002.48824741
Raipur,2022-12-01,57482.83,590.0,57482.83,41072.41,1337.0,123501.89,253687.0,60054.03,265.88,27917292.3771893,200064.0,10366081.71,10489.0,34417.0,138448.0,534377.5,6823.0,534377.5,534377.5,65.0,307.0,39557.0,10554.0,34724.0,178005.0,2608452.15649324
Raipur,2023-01-01,24909.67,300.0,24909.67,0.0,0.0,0.0,132793.0,0.0,0.0,24768968.1215274,134787.0,4624812.08,5771.0,19192.0,107849.0,533521.42,7149.0,533521.42,533521.42,48.0,302.0,51184.0,5819.0,19494.0,159033.0,2525689.37994707
Rajkot,2022-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6829478.87485549
Rajkot,2022-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53951.42,0.0,0.0,0.0,0.0,0.0,0.0,11623354.2347642
Rajkot,2022-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860.79,0.0,18642080.9476791,34218.0,1320607.37,1422.0,5030.0,16485.0,80373.39,1343.0,80373.39,80373.39,14.0,47.0,1928.0,1436.0,5077.0,18413.0,11204954.0393533
Rajkot,2022-05-01,0.0,0.0,0.0,2308.91,9.0,1611.0,0.0,2518.19,0.0,18712527.6869964,16877.0,787354.37,1404.0,4410.0,14788.0,49914.12,643.0,49914.12,49914.12,12.0,34.0,1075.0,1416.0,4444.0,15863.0,11159602.0627771
Rajkot,2022-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.82,0.0,18531358.245035,18610.0,863361.19,1491.0,4446.0,15962.0,188293.13,1285.0,188293.13,188293.13,263.0,3973.0,47846.0,1754.0,8419.0,63808.0,11110655.6389421
Rajkot,2022-07-01,0.0,0.0,0.0,954658.93,0.0,0.0,27965.0,5898.75,0.0,14083945.2759373,25202.0,949234.5,1749.0,4539.0,17084.0,118597.71,776.0,118597.71,118597.71,48.0,284.0,9476.0,1797.0,4823.0,26560.0,7784424.66687296
Rajkot,2022-08-01,0.0,0.0,0.0,0.0,9258.0,1430166.38,89373.0,38.27,0.0,10303286.6985644,189742.0,3788562.34,1818.0,5059.0,19125.0,31496.94,291.0,31496.94,31496.94,97.0,299.0,66495.0,1915.0,5358.0,85620.0,4847964.82846026
Rajkot,2022-09-01,410.05,2.0,410.05,0.0,0.0,0.0,223510.0,0.0,0.0,8634178.83932009,365080.0,6585624.62,1512.0,3950.0,15709.0,58194.94,1179.0,58194.94,58194.94,125.0,506.0,201277.0,1637.0,4456.0,216986.0,2928642.14137546
Rajkot,2022-10-01,0.0,0.0,0.0,0.0,0.0,0.0,309151.0,528.74,0.0,13380909.0282512,419495.0,4716046.81,1112.0,3151.0,12610.0,77046.9,6576.0,77046.9,77046.9,149.0,747.0,296784.0,1261.0,3898.0,309394.0,4767764.02470899
Rajkot,2022-11-01,4242.24,32.0,4242.24,5515.8,54.0,8724.0,257159.0,2578.5,0.0,11876899.8840087,359488.0,5296049.04,1170.0,3019.0,11830.0,94490.62,1880.0,94490.62,94490.62,143.0,836.0,240826.0,1313.0,3855.0,252656.0,4589355.72470899
Rajkot,2022-12-01,671.3,4.0,671.3,305439.8,5457.0,309407.09,259339.0,5920.36,0.0,12815094.1452205,394738.0,7605950.84,46.0,108.0,608.0,25949.69,704.0,25949.69,25949.69,320.0,3117.0,201175.0,366.0,3225.0,201783.0,4943153.16522214
Rajkot,2023-01-01,0.0,0.0,0.0,1202.08,77.0,3569.08,399422.0,443.44,0.0,17191407.2172973,583475.0,8904998.1,0.0,0.0,0.0,3370.0,200.0,3370.0,3370.0,63.0,516.0,246749.0,63.0,516.0,246749.0,6402715.43972966
Sangli,2022-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9609.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sangli,2022-03-01,0.0,0.0,0.0,11147.86,0.0,0.0,0.0,32149.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203613.16,0.0,0.0,0.0,0.0,0.0,0.0,2252071.18649983
Sangli,2022-04-01,0.0,0.0,0.0,12802.53,0.0,0.0,0.0,12226.85,0.0,14860223.5677069,114171.0,7515551.02,6750.0,32973.0,102774.0,229455.73,2991.0,229455.73,229455.73,14.0,57.0,2071.0,6764.0,33030.0,104845.0,2406040.93762769
Sangli,2022-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5229.69,0.0,17702840.0830565,212354.0,13235050.09,6754.0,35868.0,112133.0,292542.49,3362.0,292542.49,292542.49,15.0,33.0,1205.0,6769.0,35901.0,113338.0,2492560.04039398
Sangli,2022-06-01,0.0,0.0,0.0,20256.52,0.0,0.0,0.0,1283.02,0.0,22016839.4936898,123073.0,7646163.68,7749.0,37890.0,122025.0,217707.91,2491.0,217707.91,217707.91,38.0,334.0,4835.0,7787.0,38224.0,126860.0,2524854.19797732
Sangli,2022-07-01,0.0,0.0,0.0,0.0,0.0,0.0,206349.0,2545.73,0.0,21832285.1549425,189790.0,9962095.49,9784.0,47134.0,153913.0,273433.04,3112.0,273433.04,273433.04,28.0,157.0,3435.0,9812.0,47291.0,157348.0,2353401.44806822
Sangli,2022-08-01,0.0,0.0,0.0,47295.83,0.0,0.0,324155.0,2951.59,0.0,23178950.79822,308908.0,10675042.25,9656.0,47707.0,152720.0,270085.46,5851.0,270085.46,270085.46,127.0,601.0,134199.0,9783.0,48308.0,286919.0,2550117.17406832
Sangli,2022-09-01,0.0,0.0,0.0,683503.27,4547.0,731085.64,269231.0,833.08,0.0,24208210.5889593,268877.0,12908310.25,9402.0,43717.0,144835.0,562695.2,5303.0,562695.2,562695.2,98.0,389.0,59897.0,9500.0,44106.0,204732.0,2100966.41700012
Sangli,2022-10-01,0.0,0.0,0.0,0.0,0.0,0.0,169761.0,1664.84,0.0,26968921.5764175,149077.0,9389722.61,9537.0,46726.0,148574.0,226011.54,2867.0,226011.54,226011.54,40.0,103.0,20645.0,9577.0,46829.0,169219.0,1986619.97249972
Sangli,2022-11-01,7780.1,71.0,7780.1,249148.78,1300.0,206176.46,237003.0,1771.7,118.36,24547797.0366339,209447.0,10207504.94,10074.0,46391.0,161525.0,220621.93,3261.0,220621.93,220621.93,57.0,408.0,26333.0,10131.0,46799.0,187858.0,2262398.73499972
Sangli,2022-12-01,9937.49,71.0,9937.49,4954.32,0.0,0.0,207620.0,522.23,228.8,25134818.8300165,204229.0,12881607.98,10296.0,49092.0,157194.0,340736.65,4755.0,340736.65,340736.65,42.0,143.0,18054.0,10338.0,49235.0,175248.0,2225243.8539998
Sangli,2023-01-01,20680.27,141.0,20680.27,0.0,301.0,24217.22,56947.0,746.99,107.9,23613797.2940721,74336.0,4098331.98,5627.0,27060.0,86488.0,145185.65,1411.0,145185.65,145185.65,21.0,86.0,12754.0,5648.0,27146.0,99242.0,2785479.23310158
Simba,2022-01-01,0.0,0.0,6825721.13,124902.87,73568.0,7066087.9,0.0,498224.88,267819.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16785115.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simba,2022-02-01,0.0,0.0,487581.05,505389.46,7351.0,649555.51,0.0,364882.81,21875.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11743473.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simba,2022-03-01,0.0,0.0,9368363.4,618863.58,99948.0,10089437.4,0.0,485879.99,324477.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13447230.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
